school_year,dbn,school_name,report_type,avg_metric_score,n_metric_rows
2015,84M707,John V. Lindsay Wildcat Academy Charter School,HST,3.2062962962962964,27
2015,84M708,Harlem Prep Charter School,EMS,3.8492307692307692,26
2015,84M709,Harlem Village Academy Charter School,EMS,3.2173333333333334,15
2015,84M709,Harlem Village Academy Charter School,HS,3.207222222222222,18
2015,84M726,KIPP STAR College Prep Charter School,EMS,3.912727272727273,22
2015,84M726,KIPP STAR College Prep Charter School,HS,4.0042857142857144,28
2015,84M861,Future Leaders Institute Charter School,EMS,3.3205,20
2015,84Q083,Central Queens Academy Charter School,EMS,4.485333333333333,15
2015,84Q170,Peninsula Preparatory Academy Charter School,EMS,3.179333333333333,15
2015,84Q304,VOICE Charter School of New York,EMS,3.433529411764706,17
2015,84Q298,Middle Village Prep Charter School,EMS,3.5776470588235294,17
2015,84Q321,Growing Up Green Charter School,EMS,3.3652941176470588,17
2015,84Q337,Success Academy Charter School - Rosedale - New Yo,EC,4.99,1
2015,84Q339,Success Academy Charter School - Springfield Garde,EC,2.8,1
2015,84Q340,Challenge Preparatory Charter School,EMS,2.987857142857143,14
2015,84X185,Bronx Lighthouse Charter School,HS,3.4226923076923077,26
2015,84Q341,Riverton Street Charter School,EMS,2.754736842105263,19
2015,84Q342,Rochdale Early Advantage Charter School,EMS,4.092941176470588,17
2015,84Q359,Academy of the City Charter School,EMS,4.068666666666667,15
2015,84Q704,Merrick Academy - Queens Public Charter School,EMS,2.9186666666666667,15
2015,84Q705,Renaissance Charter School,EMS,3.703181818181818,22
2015,84Q705,Renaissance Charter School,HS,3.297857142857143,28
2015,84Q706,Our World Neighborhood Charter School,EMS,3.5452631578947367,19
2015,84R067,John W. Lavelle Preparatory Charter School,EMS,4.117083333333333,24
2015,84R067,John W. Lavelle Preparatory Charter School,HS,3.3205555555555555,18
2015,84R071,Staten Island Community Charter School,EMS,4.074666666666666,15
2015,84R073,New World Preparatory Charter School,EMS,4.1388,25
2015,84X133,Icahn Charter School 6,EMS,4.13375,8
2015,84X165,Grand Concourse Charter School,EMS,3.584,15
2015,84X177,Mott Hall Charter School,EMS,3.26,21
2015,84X185,Bronx Lighthouse Charter School,EMS,2.7621052631578946,19
2015,84X200,ROADS Charter School II,HST,2.283333333333333,15
2015,84X202,New Visions Charter High School for Advanced Math,HS,3.9948,25
2015,84X208,New Visions Charter High School for the Humanities,HS,3.05,26
2015,84X255,Bronx Charter School for Excellence,EMS,4.098571428571429,14
2015,84X419,Bronx Academy of Promise Charter School,EMS,3.7952631578947367,19
2015,84X309,South Bronx Charter School for International Cultu,EMS,3.702666666666667,15
2015,84X345,Hyde Leadership Charter School,EMS,3.5992,25
2015,84X345,Hyde Leadership Charter School,HS,3.908,30
2015,84X346,South Bronx Classical Charter School,EMS,4.8375,16
2015,84X471,American Dream Charter School,EMS,4.42375,16
2015,84X347,International Leadership Charter High School,HS,2.8210714285714285,28
2015,84X364,South Bronx Classical Charter School II,EC,3.945,2
2015,84X378,Icahn Charter School 2,EMS,3.4915384615384615,13
2015,84X380,Success Academy Charter School - Bronx 3,EC,2.45,1
2015,84X387,Brilla College Prep Charter School,EC,3.46,2
2015,84X389,Bronx Global Learning Institute for Girls Charter,EMS,3.2375,16
2015,84X393,University Prep Charter High School,HS,4.397142857142858,28
2015,84X394,Mott Haven Academy Charter School,EMS,4.26625,16
2015,84X395,"NYC Charter High School for Architecture, Engineer",HS,3.9158064516129034,31
2015,84X398,Bronx Community Charter School,EMS,2.15,19
2015,84X407,Bronx Charter School for Children,EMS,4.116666666666667,18
2015,84X422,Icahn Charter School 3,EMS,4.266875,16
2015,84X461,Metropolitan Lighthouse Charter School,EMS,3.065294117647059,17
2015,84X464,Success Academy Charter School - Bronx 4 - New Yor,EC,2.8,1
2015,84X465,Boys Preparatory Charter School of New York,EC,2.73,2
2015,84X472,Family Life Academy Charter School III,EC,3.61,2
2015,84X482,Dr. Richard Izquierdo Health and Science Charter S,EMS,3.718695652173913,23
2015,84X482,Dr. Richard Izquierdo Health and Science Charter S,HS,4.478571428571429,14
2015,84X487,Girls Preparatory Charter School of the Bronx,EMS,3.4107142857142856,14
2015,84X488,The Equality Charter School,EMS,3.5568181818181817,22
2015,84X488,The Equality Charter School,HS,3.601818181818182,11
2015,84X491,Academic Leadership Charter School,EMS,4.363333333333333,18
2015,84X493,Success Academy Charter School - Bronx 1,EMS,4.280909090909091,11
2015,84X494,Success Academy Charter School - Bronx 2,EMS,4.162,10
2015,84X496,Icahn Charter School 4,EMS,4.208181818181818,11
2015,84X538,Icahn Charter School 5,EMS,4.36,11
2015,84X539,New Visions Charter High School for Advanced Math,HS,3.310769230769231,26
2015,84X553,New Visions Charter High School for the Humanities,HS,3.2426923076923075,26
2015,84X554,New York City Montessori Charter School,EMS,2.7776190476190474,21
2015,84X703,Bronx Preparatory Charter School,EMS,3.3425,24
2015,84X703,Bronx Preparatory Charter School,HS,3.3320689655172413,29
2015,84X704,KIPP Academy Charter School,EMS,3.8832,25
2015,84X704,KIPP Academy Charter School,HS,3.9025,24
2015,84X705,Family Life Academy Charter School,EMS,3.606086956521739,23
2015,84X706,Harriet Tubman Charter School,EMS,3.93375,16
2015,84X717,Icahn Charter School,EMS,3.065625,16
2015,84X718,Bronx Charter School for Better Learning,EMS,3.796,15
2015,84X730,Bronx Charter School for the Arts,EMS,4.308,15
2023,01M140,P.S. 140 Nathan Straus,EMS,2.3195833333333336,24
2023,01M020,P.S. 020 Anna Silver,EMS,1.8233333333333333,12
2023,01M034,P.S. 034 Franklin D. Roosevelt,EMS,2.56,21
2023,01M184,P.S. 184m Shuang Wen,EMS,4.10952380952381,21
2023,01M064,P.S. 064 Robert Simon,EMS,2.41,11
2023,01M188,P.S. 188 The Island School,EMS,3.5868,25
2023,01M134,P.S. 134 Henrietta Szold,EMS,2.2422222222222223,9
2023,01M063,The STAR Academy - P.S.63,EMS,2.40125,8
2023,01M110,P.S. 110 Florence Nightingale,EMS,3.2072727272727275,11
2023,01M142,P.S. 142 Amalia Castro,EMS,2.828,10
2023,01M015,P.S. 015 Roberto Clemente,EMS,3.469090909090909,11
2023,01M292,Orchard Collegiate Academy,HS,3.272173913043478,23
2023,01M332,University Neighborhood Middle School,EMS,3.5136363636363637,22
2023,01M450,East Side Community School,EMS,2.906,20
2023,01M448,University Neighborhood High School,HS,4.800416666666667,24
2023,01M378,School for Global Leaders,EMS,3.1121739130434785,23
2023,01M315,The East Village Community School,EMS,3.6158333333333332,12
2023,01M361,The Children's Workshop School,EMS,2.36,14
2023,01M364,Earth School,EMS,2.474,5
2023,01M363,Neighborhood School,EMS,2.8533333333333335,3
2023,01M450,East Side Community School,HS,4.524705882352941,17
2023,01M515,Lower East Side Preparatory High School,HST,4.374583333333334,24
2023,01M458,Forsyth Satellite Academy,HST,3.4466666666666668,18
2023,01M650,Cascades High School,HST,3.327826086956522,23
2023,01M696,Bard High School Early College,HS,4.548571428571429,21
2023,01M539,"New Explorations into Science, Technology and Math High School",EMS,4.3405555555555555,18
2023,01M539,"New Explorations into Science, Technology and Math High School",HS,4.746190476190476,21
2023,02M001,P.S. 001 Alfred E. Smith,EMS,2.6064285714285713,14
2023,02M011,P.S. 011: The Sarah J. Garnet Elementary School,EMS,3.9553333333333334,15
2023,02M047,47 The American Sign Language and English Secondary School,HS,4.082272727272727,22
2023,01M839,Tompkins Square Middle School,EMS,3.2668181818181816,22
2023,02M006,P.S. 006 Lillie D. Blake,EMS,4.452,10
2023,02M033,P.S. 033 Chelsea Prep,EMS,2.7105882352941175,17
2023,02M003,P.S. 003 Charrette School,EMS,3.845,14
2023,02M042,P.S. 042 Benjamin Altman,EMS,4.103571428571429,14
2023,02M040,P.S. 040 Augustus Saint-Gaudens,EMS,4.372727272727273,11
2023,02M002,P.S. 002 Meyer London,EMS,3.5484615384615386,13
2023,02M041,P.S. 041 Greenwich Village,EMS,4.568888888888889,9
2023,02M051,P.S. 051 Elias Howe,EMS,2.9042857142857144,14
2023,02M111,P.S. 111 Adolph S. Ochs,EMS,2.2142857142857144,14
2023,02M114,East Side Middle School,EMS,4.4395,20
2023,02M104,J.H.S. 104 Simon Baruch,EMS,4.142857142857143,21
2023,02M116,P.S. 116 Mary Lindley Murray,EMS,3.133,10
2023,02M126,P.S. 126 Jacob August Riis,EMS,3.5604545454545455,22
2023,02M059,P.S. 059 Beekman Hill International,EMS,4.338461538461538,13
2023,02M130,P.S. 130 Hernando De Soto,EMS,3.572142857142857,14
2023,02M124,P.S. 124 Yung Wing,EMS,4.460833333333333,12
2023,02M089,P.S. 89,EMS,4.604,10
2023,02M077,P.S. 77 Lower Lab School,EMS,4.88,6
2023,02M158,P.S. 158 Bayard Taylor,EMS,4.4525,12
2023,02M131,M.S. 131,EMS,3.0852,25
2023,02M135,The Urban Assembly School for Emergency Management,HS,3.1104545454545454,22
2023,02M139,Stephen T. Mather Building Arts & Craftsmanship High School,HS,2.391304347826087,23
2023,02M167,J.H.S. 167 Robert F. Wagner,EMS,4.3204,25
2023,02M151,Yorkville Community School,EMS,3.4681818181818183,11
2023,02M150,P.S. 150,EMS,4.9725,4
2023,02M198,P.S. 198 Isador E. Ida Straus,EMS,3.28,12
2023,02M217,P.S./I.S. 217 Roosevelt Island,EMS,3.7061904761904763,21
2023,02M225,Ella Baker School,EMS,2.7644444444444445,18
2023,02M255,M.S. 255 Salk School of Science,EMS,4.520555555555555,18
2023,02M183,P.S. 183 Robert L. Stevenson,EMS,4.605833333333334,12
2023,02M177,Yorkville East Middle School,EMS,4.479444444444445,18
2023,02M260,The Clinton School,EMS,4.419411764705882,17
2023,02M234,P.S. 234 Independence School,EMS,4.296,10
2023,02M212,P.S. 212 Midtown West,EMS,2.938,10
2023,02M260,The Clinton School,HS,4.7595238095238095,21
2023,02M276,Battery Park City School,EMS,3.685714285714286,21
2023,02M289,I.S. 289,EMS,4.298571428571429,21
2023,02M282,Urban Assembly Maker Academy,HS,3.463913043478261,23
2023,02M280,Manhattan Early College School for Advertising,HS,3.172608695652174,23
2023,02M267,"East Side Elementary School, PS 267",EMS,4.619,10
2023,02M288,Food and Finance High School,HS,3.5252173913043476,23
2023,02M281,The River School,EMS,4.280833333333334,12
2023,02M297,M.S. 297,EMS,2.541304347826087,23
2023,02M296,High School of Hospitality Management,HS,2.3381818181818184,22
2023,02M290,P.S. 290 Manhattan New School,EMS,4.356,10
2023,02M298,Pace High School,HS,2.2245833333333334,24
2023,02M294,Essex Street Academy,HS,3.8044444444444445,18
2023,02M300,"Urban Assembly School of Design and Construction, The",HS,2.950869565217391,23
2023,02M316,"Urban Assembly School of Business for Young Women, the",HS,2.298,15
2023,02M305,"Urban Assembly Academy of Government and Law, The",HS,3.400909090909091,22
2023,02M313,"James Baldwin School, The: A School for Expeditionary Learning",HST,3.671764705882353,17
2023,02M308,Lower Manhattan Arts Academy,HS,2.2308695652173913,23
2023,02M312,New York City Lab Middle School for Collaborative Studies,EMS,4.5375,20
2023,02M303,"Facing History School, The",HS,3.517058823529412,17
2023,02M340,Sixth Avenue Elementary School,EMS,3.884,10
2023,02M343,The Peck Slip School,EMS,3.229090909090909,11
2023,02M374,Gramercy Arts High School,HS,3.7982608695652176,23
2023,02M392,Manhattan Business Academy,HS,3.69125,24
2023,02M376,NYC iSchool,HS,4.640454545454546,22
2023,02M393,Business Of Sports School,HS,2.719130434782609,23
2023,02M347,The 47 American Sign Language & English Lower School,EMS,2.89,19
2023,02M394,Emma Lazarus High School,HST,4.0865217391304345,23
2023,02M399,The High School For Language And Diplomacy,HS,2.768,20
2023,02M400,High School for Environmental Studies,HS,3.66875,24
2023,02M395,A School Without Walls,HS,3.5866666666666664,9
2023,02M397,Spruce Street School,EMS,3.8478947368421053,19
2023,03M180,P.S. 180 Hugo Newman,EMS,2.4608695652173913,23
2023,02M408,Professional Performing Arts High School,EMS,3.06,15
2023,02M411,Baruch College Campus High School,HS,4.802727272727273,22
2023,02M407,Institute for Collaborative Education,HS,4.538571428571428,14
2023,02M412,N.Y.C. Lab School for Collaborative Studies,HS,4.658636363636363,22
2023,02M413,School of the Future High School,EMS,3.608235294117647,17
2023,02M408,Professional Performing Arts High School,HS,4.5181818181818185,22
2023,02M407,Institute for Collaborative Education,EMS,3.6285714285714286,7
2023,09X339,I.S. 339,EMS,3.7268,25
2023,12X196,P.S. 196,EMS,2.4344444444444444,18
2023,02M414,N.Y.C. Museum School,HS,4.7695454545454545,22
2023,02M418,Millennium High School,HS,4.759090909090909,22
2023,02M420,High School for Health Professions and Human Services,HS,3.7608333333333333,24
2023,02M413,School of the Future High School,HS,4.556470588235294,17
2023,02M416,Eleanor Roosevelt High School,HS,4.763181818181819,22
2023,02M419,Landmark High School,HS,2.2244444444444444,18
2023,02M427,Manhattan Academy For Arts & Language,HS,3.0145,20
2023,02M425,Leadership and Public Service High School,HS,2.9718181818181817,22
2023,02M422,Quest to Learn,HS,2.2708695652173914,23
2023,02M422,Quest to Learn,EMS,2.1925,20
2023,02M437,Hudson High School of Learning Technologies,HS,3.42,22
2023,02M439,Manhattan Village Academy,HS,4.62047619047619,21
2023,02M438,International High School at Union Square,HS,3.8433333333333333,18
2023,02M432,Murray Hill Academy,HS,2.837727272727273,22
2023,02M449,Vanguard High School,HS,3.18,18
2023,02M442,"Ballet Tech, NYC Public School for Dance",EMS,4.306153846153846,13
2023,02M475,Stuyvesant High School,HS,4.8028571428571425,21
2023,02M500,Unity Center for Urban Technologies,HS,3.9472727272727273,22
2023,02M507,Urban Assembly Gateway School for Technology,HS,4.136086956521739,23
2023,02M459,Manhattan International High School,HS,3.818235294117647,17
2023,02M489,High School of Economics and Finance,HS,3.550869565217391,23
2023,02M520,Murry Bergtraum High School for Business Careers,HS,2.344375,16
2023,02M519,Talent Unlimited High School,HS,4.15,23
2023,02M527,P.S. 527 - East Side School for Social Action,EMS,4.391111111111111,9
2023,02M531,Repertory Company High School for Theatre Arts,HS,4.350909090909091,22
2023,02M529,Jacqueline Kennedy Onassis High School,HS,2.7390909090909092,22
2023,02M542,Manhattan Bridges High School,HS,4.6982608695652175,23
2023,02M545,High School for Dual Language and Asian Studies,HS,4.725909090909091,22
2023,02M544,Independence High School,HST,2.9104,25
2023,02M533,Union Square Academy for Health Sciences,HS,3.7763636363636364,22
2023,02M534,Harvest Collegiate High School,HS,2.8744444444444444,18
2023,02M543,New Design High School,HS,3.2313043478260868,23
2023,02M550,Liberty High School Academy for Newcomers,HST,3.5377272727272726,22
2023,02M546,Academy for Software Engineering,HS,3.1365217391304347,23
2023,02M575,Manhattan Comprehensive Night and Day High School,HST,3.2472,25
2023,02M565,Urban Academy Laboratory High School,HST,4.397,10
2023,02M570,Satellite Academy High School,HST,2.987058823529412,17
2023,02M551,Urban Assembly New York Harbor School,HS,3.207826086956522,23
2023,02M560,High School M560 - City As School,HST,3.69,19
2023,02M580,Richard R. Green High School of Teaching,HS,2.9904545454545453,22
2023,02M600,The High School of Fashion Industries,HS,3.7633333333333336,24
2023,02M605,Humanities Preparatory Academy,HS,4.156875,16
2023,02M586,Harvey Milk High School,HST,3.3691666666666666,12
2023,03M009,P.S. 009 Sarah Anderson,EMS,4.599166666666667,12
2023,02M615,Chelsea Career and Technical Education High School,HS,3.472608695652174,23
2023,03M054,J.H.S. 054 Booker T. Washington,EMS,4.034583333333333,24
2023,02M630,Art and Design High School,HS,4.52695652173913,23
2023,02M896,Lower Manhattan Community Middle School,EMS,4.022857142857143,21
2023,02M933,City Knoll Middle School,EMS,2.078,20
2023,02M655,The High School for Climate Justice,HS,2.232608695652174,23
2023,03M075,P.S. 075 Emily Dickinson,EMS,3.1238888888888887,18
2023,03M165,P.S. 165 Robert E. Simon,EMS,2.90875,16
2023,03M087,P.S. 087 William Sherman,EMS,4.245384615384616,13
2023,03M149,P.S. 149 Sojourner Truth,EMS,2.29,23
2023,03M185,The Locke School of Arts and Engineering,EMS,2.5835714285714286,14
2023,03M076,P.S. 076 A. Philip Randolph,EMS,2.629090909090909,22
2023,03M084,P.S. 084 Lillian Weber,EMS,3.73375,16
2023,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,EMS,4.560909090909091,11
2023,03M145,"P.S. 145, The Bloomingdale School",EMS,1.978888888888889,18
2023,03M163,P.S. 163 Alfred E. Smith,EMS,2.5028571428571427,14
2023,03M191,The Riverside School for Makers and Artists,EMS,1.9176,25
2023,03M247,M.S. M247 Dual Language Middle School,EMS,3.914761904761905,21
2023,03M199,P.S. 199 Jessie Isador Straus,EMS,4.105714285714286,14
2023,03M242,P.S. 242 - The Young Diplomats Magnet Academy,EMS,2.0833333333333335,6
2023,03M256,Lafayette Academy,EMS,3.251,20
2023,03M243,M.S. 243 Center School,EMS,4.358888888888889,18
2023,03M258,Community Action School - MS 258,EMS,2.900909090909091,22
2023,03M245,M.S. M245 The Computer School,EMS,4.4795454545454545,22
2023,03M241,STEM Institute of Manhattan,EMS,2.4385714285714286,7
2023,03M291,West End Secondary School,EMS,4.3585714285714285,21
2023,03M291,West End Secondary School,HS,4.689047619047619,21
2023,03M333,P.S. 333 Manhattan School for Children,EMS,2.997272727272727,22
2023,03M299,The Maxine Greene HS for Imaginative Inquiry,HS,1.9875,20
2023,03M402,The Urban Assembly School for Green Careers,HS,2.7156521739130435,23
2023,03M307,"Urban Assembly School for Media Studies, The",HS,2.900909090909091,22
2023,03M334,The Anderson School,EMS,4.29625,16
2023,03M403,The Global Learning Collaborative,HS,2.9275,24
2023,03M452,P.S. 452,EMS,3.8516666666666666,12
2023,03M417,Frank McCourt High School,HS,3.6452173913043477,23
2023,03M415,Wadleigh Secondary School for the Performing & Visual Arts,HS,4.145217391304348,23
2023,03M421,West Prep Academy,EMS,3.222,25
2023,03M415,Wadleigh Secondary School for the Performing & Visual Arts,EMS,3.1418181818181816,11
2023,03M479,Beacon High School,HS,4.107222222222222,18
2023,03M404,Innovation Diploma Plus,HST,2.7405,20
2023,03M492,"High School for Law, Advocacy and Community Justice",HS,2.788695652173913,23
2023,03M494,High School of Arts and Technology,HS,2.6895652173913045,23
2023,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,HS,4.617272727272727,22
2023,03M859,Special Music School,HS,4.786666666666667,21
2023,03M610,Young Women's Leadership School,EMS,2.236666666666667,18
2023,03M610,Young Women's Leadership School,HS,4.58952380952381,21
2023,03M541,Manhattan / Hunter Science High School,HS,4.680952380952381,21
2023,03M860,Frederick Douglass Academy II Secondary School,HS,3.0631818181818184,22
